timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770107580,1,test,28,5.0,4.413793103448276,323,-56.16438293457031,4,4.0,0|1|2|3,
1770107610,1,test,29,4.0,4.4,256,-56.059810638427734,4,4.0,0|1|2|3,
1770107644,1,test,30,4.0,4.387096774193548,294,-55.79479217529297,4,4.0,0|1|2|3,
1770107671,1,test,31,3.0,4.34375,237,-55.48009490966797,4,4.0,0|1|2|3,
1770107689,1,test,32,1.0,4.242424242424242,156,-55.78947067260742,4,4.0,0|1|2|3,
1770107724,1,test,33,5.0,4.264705882352941,294,-56.163658142089844,4,4.0,0|1|2|3,
1770107751,1,test,34,3.0,4.228571428571429,239,-56.16084671020508,4,4.0,0|1|2|3,
1770107776,1,test,35,2.0,4.166666666666667,212,-55.84495162963867,4,4.0,0|1|2|3,
1770107817,1,test,36,5.0,4.1891891891891895,349,-55.96860885620117,4,4.0,0|1|2|3,
1770107851,1,test,37,4.0,4.184210526315789,295,-55.74711608886719,4,4.0,0|1|2|3,
1770107875,1,test,38,2.0,4.128205128205129,205,-55.414306640625,4,4.0,0|1|2|3,
1770107906,1,test,39,3.0,4.1,266,-56.00695037841797,4,4.0,0|1|2|3,
1770107929,1,test,40,2.0,4.048780487804878,201,-55.85676574707031,4,4.0,0|1|2|3,
1770107948,1,test,41,1.0,3.9761904761904763,167,-55.96334457397461,4,4.0,0|1|2|3,
1770107991,1,test,42,6.0,4.023255813953488,364,-55.890323638916016,4,4.0,0|1|2|3,
1770108023,1,test,43,4.0,4.0227272727272725,279,-56.02885437011719,4,4.0,0|1|2|3,
1770108046,1,test,44,2.0,3.977777777777778,194,-56.10936737060547,4,4.0,0|1|2|3,
1770108087,1,test,45,6.0,4.021739130434782,353,-56.31657028198242,4,4.0,0|1|2|3,
1770108131,1,test,46,6.0,4.0638297872340425,378,-56.02354431152344,4,4.0,0|1|2|3,
1770108161,1,test,47,3.0,4.041666666666667,260,-55.87801742553711,4,4.0,0|1|2|3,
1770108192,1,test,48,4.0,4.040816326530612,268,-55.632022857666016,4,4.0,0|1|2|3,
1770108215,1,test,49,2.0,4.0,200,-55.363685607910156,4,4.0,0|1|2|3,
1770108238,1,test,50,2.0,3.9607843137254903,193,-55.86145782470703,4,4.0,0|1|2|3,
1770108266,1,test,51,3.0,3.9423076923076925,245,-56.124935150146484,4,4.0,0|1|2|3,
1770108296,1,test,52,4.0,3.943396226415094,257,-55.790653228759766,4,4.0,0|1|2|3,
1770108334,1,test,53,5.0,3.962962962962963,322,-56.22074890136719,4,4.0,0|1|2|3,
1770108358,1,test,54,2.0,3.9272727272727272,210,-56.25844192504883,4,4.0,0|1|2|3,
1770108389,1,test,55,4.0,3.9285714285714284,267,-55.857269287109375,4,4.0,0|1|2|3,
1770108421,1,test,56,4.0,3.9298245614035086,272,-55.905941009521484,4,4.0,0|1|2|3,
1770108444,1,test,57,2.0,3.896551724137931,198,-55.860069274902344,4,4.0,0|1|2|3,
1770108471,1,test,58,2.0,3.864406779661017,232,-56.01182174682617,4,4.0,0|1|2|3,
1770108489,1,test,59,1.0,3.816666666666667,159,-55.84266662597656,4,4.0,0|1|2|3,
1770108521,1,test,60,4.0,3.819672131147541,281,-55.9993896484375,4,4.0,0|1|2|3,
1770108549,1,test,61,3.0,3.806451612903226,239,-55.64019012451172,4,4.0,0|1|2|3,
1770108570,1,test,62,1.0,3.761904761904762,178,-55.48110580444336,4,4.0,0|1|2|3,
1770108615,1,test,63,7.0,3.8125,390,-56.05339813232422,4,4.0,0|1|2|3,
1770108641,1,test,64,2.0,3.7846153846153845,217,-55.860286712646484,4,4.0,0|1|2|3,
1770108669,1,test,65,3.0,3.772727272727273,247,-56.03105163574219,4,4.0,0|1|2|3,
